leg,origin_bar,entry_time,entry_price,atr_frozen,momentum_prev,momentum_prev2,vwap_prev,vwap_prev2,upper_barrier,lower_barrier,label,bars_to_label,exit_touch_time
0,159217,2023-10-23 07:15:00,30622.20000000,79.95000000,100.52196864,100.84399154,30006.33844945,30002.84859863,30926.01000000,30438.46680000,0,3,2023-10-23 07:54:00
1,159217,2023-10-23 07:30:00,30671.40000000,80.21111111,100.52196864,100.84399154,30006.33844945,30002.84859863,30976.20222222,30487.37160000,0,2,2023-10-23 07:54:00
2,159217,2023-10-23 07:45:00,30696.70000000,79.18666667,100.52196864,100.84399154,30006.33844945,30002.84859863,30997.60933333,30512.51980000,0,1,2023-10-23 07:54:00
3,159217,2023-10-23 08:00:00,30484.20000000,82.11666667,100.52196864,100.84399154,30006.33844945,30002.84859863,30796.24333333,30301.29480000,1,28,2023-10-23 14:47:00
0,159220,2023-10-23 08:00:00,30484.20000000,82.11666667,99.68867727,100.39901359,30015.48811114,30011.89268400,30796.24333333,30301.29480000,1,28,2023-10-23 14:47:00
1,159220,2023-10-23 08:15:00,30514.90000000,82.37111111,99.68867727,100.39901359,30015.48811114,30011.89268400,30827.91022222,30331.81060000,0,7,2023-10-23 09:47:00
2,159220,2023-10-23 08:30:00,30527.20000000,82.57888889,99.68867727,100.39901359,30015.48811114,30011.89268400,30840.99977778,30344.03680000,0,6,2023-10-23 09:47:00
3,159220,2023-10-23 08:45:00,30532.90000000,82.53222222,99.68867727,100.39901359,30015.48811114,30011.89268400,30846.52244444,30349.70260000,0,5,2023-10-23 09:46:00
0,159229,2023-10-23 10:15:00,30454.70000000,86.35000000,99.09023762,99.10346017,30044.35855674,30041.91560111,30782.83000000,30271.97180000,1,19,2023-10-23 14:47:00
1,159229,2023-10-23 10:30:00,30487.50000000,86.48111111,99.09023762,99.10346017,30044.35855674,30041.91560111,30816.12822222,30304.57500000,1,19,2023-10-23 15:08:00
2,159229,2023-10-23 10:45:00,30484.40000000,86.84333333,99.09023762,99.10346017,30044.35855674,30041.91560111,30814.40466667,30301.49360000,1,18,2023-10-23 15:08:00
3,159229,2023-10-23 11:00:00,30531.20000000,87.13888889,99.09023762,99.10346017,30044.35855674,30041.91560111,30862.32777778,30348.01280000,1,17,2023-10-23 15:14:00
0,159243,2023-10-23 13:45:00,30485.30000000,93.62222222,100.11033142,100.31961685,30105.39090452,30099.60858133,30841.06444444,30302.38820000,1,6,2023-10-23 15:11:00
1,159243,2023-10-23 14:00:00,30576.70000000,94.55777778,100.11033142,100.31961685,30105.39090452,30099.60858133,30936.01955556,30393.23980000,1,8,2023-10-23 15:53:00
2,159243,2023-10-23 14:15:00,30660.50000000,95.30666667,100.11033142,100.31961685,30105.39090452,30099.60858133,31022.66533333,30476.53700000,1,10,2023-10-23 16:43:00
3,159243,2023-10-23 14:30:00,30625.10000000,95.88555556,100.11033142,100.31961685,30105.39090452,30099.60858133,30989.46511111,30441.34940000,1,9,2023-10-23 16:40:00
0,159258,2023-10-23 17:30:00,30879.70000000,116.20444444,100.97904568,102.17795607,30218.97291569,30207.97983282,31321.27688889,30694.42180000,1,7,2023-10-23 19:04:00
1,159258,2023-10-23 17:45:00,30985.80000000,118.45777778,100.97904568,102.17795607,30218.97291569,30207.97983282,31435.93955556,30799.88520000,0,4,2023-10-23 18:44:00
2,159258,2023-10-23 18:00:00,30961.00000000,119.40444444,100.97904568,102.17795607,30218.97291569,30207.97983282,31414.73688889,30775.23400000,0,3,2023-10-23 18:44:00
3,159258,2023-10-23 18:15:00,31080.30000000,120.54444444,100.97904568,102.17795607,30218.97291569,30207.97983282,31538.36888889,30893.81820000,0,2,2023-10-23 18:44:00
0,159280,2023-10-23 23:00:00,33277.60000000,186.52333333,106.86648151,108.74030722,30616.71467121,30535.13118427,33986.38866667,33077.93440000,0,1,2023-10-23 23:10:00
1,159280,2023-10-23 23:15:00,32851.40000000,196.70000000,106.86648151,108.74030722,30616.71467121,30535.13118427,33598.86000000,32654.29160000,0,2,2023-10-23 23:38:00
0,159281,2023-10-23 23:15:00,32851.40000000,196.70000000,105.18305764,106.86648151,30673.71588551,30616.71467121,33598.86000000,32654.29160000,0,2,2023-10-23 23:38:00
2,159280,2023-10-23 23:30:00,33048.40000000,199.16444444,106.86648151,108.74030722,30616.71467121,30535.13118427,33805.22488889,32850.10960000,0,1,2023-10-23 23:35:00
1,159281,2023-10-23 23:30:00,33048.40000000,199.16444444,105.18305764,106.86648151,30673.71588551,30616.71467121,33805.22488889,32850.10960000,0,1,2023-10-23 23:35:00
3,159280,2023-10-23 23:45:00,32740.00000000,203.62000000,106.86648151,108.74030722,30616.71467121,30535.13118427,33513.75600000,32543.56000000,1,4,2023-10-24 00:34:00
2,159281,2023-10-23 23:45:00,32740.00000000,203.62000000,105.18305764,106.86648151,30673.71588551,30616.71467121,33513.75600000,32543.56000000,1,4,2023-10-24 00:34:00
0,159283,2023-10-23 23:45:00,32740.00000000,203.62000000,104.10832573,105.46916890,30793.42367267,30738.26633899,33513.75600000,32543.56000000,1,4,2023-10-24 00:34:00
3,159281,2023-10-24 00:00:00,33037.90000000,203.57666667,105.18305764,106.86648151,30673.71588551,30616.71467121,33811.49133333,32839.67260000,0,1,2023-10-24 00:08:00
1,159283,2023-10-24 00:00:00,33037.90000000,203.57666667,104.10832573,105.46916890,30793.42367267,30738.26633899,33811.49133333,32839.67260000,0,1,2023-10-24 00:08:00
2,159283,2023-10-24 00:15:00,32955.50000000,202.84555556,104.10832573,105.46916890,30793.42367267,30738.26633899,33726.31311111,32757.76700000,1,5,2023-10-24 01:19:00
3,159283,2023-10-24 00:30:00,33305.30000000,206.61888889,104.10832573,105.46916890,30793.42367267,30738.26633899,34090.45177778,33105.46820000,1,6,2023-10-24 01:58:00
0,159300,2023-10-24 04:00:00,34010.50000000,238.98444444,102.11400177,104.51440830,31692.23755189,31639.05820043,34918.64088889,33806.43700000,0,8,2023-10-24 05:56:00
1,159300,2023-10-24 04:15:00,34285.80000000,240.85222222,102.11400177,104.51440830,31692.23755189,31639.05820043,35201.03844444,34080.08520000,0,7,2023-10-24 05:49:00
2,159300,2023-10-24 04:30:00,34452.80000000,242.04000000,102.11400177,104.51440830,31692.23755189,31639.05820043,35372.55200000,34246.08320000,0,2,2023-10-24 04:50:00
3,159300,2023-10-24 04:45:00,34301.20000000,242.01333333,102.11400177,104.51440830,31692.23755189,31639.05820043,35220.85066667,34095.39280000,0,5,2023-10-24 05:49:00
0,159308,2023-10-24 06:00:00,33848.50000000,250.10333333,97.46366068,99.65276971,31949.57396496,31907.02252728,34798.89266667,33645.40900000,1,22,2023-10-24 11:19:00
1,159308,2023-10-24 06:15:00,34017.30000000,251.96555556,97.46366068,99.65276971,31949.57396496,31907.02252728,34974.76911111,33813.19620000,0,1,2023-10-24 06:27:00
2,159308,2023-10-24 06:30:00,33797.20000000,251.77222222,97.46366068,99.65276971,31949.57396496,31907.02252728,34753.93444444,33594.41680000,1,20,2023-10-24 11:18:00
3,159308,2023-10-24 06:45:00,33908.30000000,253.03777778,97.46366068,99.65276971,31949.57396496,31907.02252728,34869.84355556,33704.85020000,0,3,2023-10-24 07:27:00
0,159346,2023-10-24 15:30:00,33587.90000000,290.49222222,97.33084123,99.52961263,32819.01182113,32794.76655896,34691.77044444,33386.37260000,0,1,2023-10-24 15:30:00
1,159346,2023-10-24 15:45:00,33474.10000000,294.26333333,97.33084123,99.52961263,32819.01182113,32794.76655896,34592.30066667,33273.25540000,0,50,
0,159347,2023-10-24 15:45:00,33474.10000000,294.26333333,97.03228312,97.33084123,32839.84203035,32819.01182113,34592.30066667,33273.25540000,0,50,
2,159346,2023-10-24 16:00:00,33632.70000000,294.50666667,97.33084123,99.52961263,32819.01182113,32794.76655896,34751.82533333,33430.90380000,0,10,2023-10-24 18:21:00
1,159347,2023-10-24 16:00:00,33632.70000000,294.50666667,97.03228312,97.33084123,32839.84203035,32819.01182113,34751.82533333,33430.90380000,0,10,2023-10-24 18:21:00
3,159346,2023-10-24 16:15:00,33847.00000000,297.27555556,97.33084123,99.52961263,32819.01182113,32794.76655896,34976.64711111,33643.91800000,0,8,2023-10-24 18:06:00
2,159347,2023-10-24 16:15:00,33847.00000000,297.27555556,97.03228312,97.33084123,32839.84203035,32819.01182113,34976.64711111,33643.91800000,0,8,2023-10-24 18:06:00
3,159347,2023-10-24 16:30:00,33795.70000000,297.87000000,97.03228312,97.33084123,32839.84203035,32819.01182113,34927.60600000,33592.92580000,0,7,2023-10-24 18:08:00
0,159530,2023-10-26 13:30:00,34244.30000000,124.36444444,99.55780256,99.57327648,34430.44736249,34430.36502537,34716.88488889,34038.83420000,0,5,2023-10-26 14:34:00
1,159530,2023-10-26 13:45:00,34280.00000000,123.87888889,99.55780256,99.57327648,34430.44736249,34430.36502537,34750.73977778,34074.32000000,0,4,2023-10-26 14:33:00
2,159530,2023-10-26 14:00:00,34156.20000000,124.10888889,99.55780256,99.57327648,34430.44736249,34430.36502537,34627.81377778,33951.26280000,0,3,2023-10-26 14:38:00
3,159530,2023-10-26 14:15:00,34279.90000000,123.56222222,99.55780256,99.57327648,34430.44736249,34430.36502537,34749.43644444,34074.22060000,0,2,2023-10-26 14:33:00
0,159539,2023-10-26 15:45:00,33874.10000000,118.90444444,99.13664685,99.44495158,34426.76030858,34426.42773938,34325.93688889,33670.85540000,0,50,
1,159539,2023-10-26 16:00:00,34007.10000000,119.01888889,99.13664685,99.44495158,34426.76030858,34426.42773938,34459.37177778,33803.05740000,0,4,2023-10-26 16:50:00
2,159539,2023-10-26 16:15:00,33951.70000000,118.75111111,99.13664685,99.44495158,34426.76030858,34426.42773938,34402.95422222,33747.98980000,0,3,2023-10-26 16:54:00
3,159539,2023-10-26 16:30:00,33968.80000000,118.44111111,99.13664685,99.44495158,34426.76030858,34426.42773938,34418.87622222,33764.98720000,0,2,2023-10-26 16:54:00
0,159681,2023-10-28 03:15:00,34036.30000000,84.68666667,100.54413168,100.71953093,33883.56072347,33882.53304604,34358.10933333,33832.08220000,1,33,2023-10-28 11:20:00
1,159681,2023-10-28 03:30:00,33972.90000000,84.20888889,100.54413168,100.71953093,33883.56072347,33882.53304604,34292.89377778,33769.06260000,1,32,2023-10-28 11:20:00
2,159681,2023-10-28 03:45:00,33991.20000000,84.24444444,100.54413168,100.71953093,33883.56072347,33882.53304604,34311.32888889,33787.25280000,1,31,2023-10-28 11:20:00
3,159681,2023-10-28 04:00:00,34006.90000000,83.72000000,100.54413168,100.71953093,33883.56072347,33882.53304604,34325.03600000,33802.85860000,1,30,2023-10-28 11:20:00
0,159715,2023-10-28 11:45:00,34172.70000000,73.72777778,100.45621162,100.80622398,33922.40004818,33915.21831531,34452.86555556,33967.66380000,0,5,2023-10-28 12:49:00
1,159715,2023-10-28 12:00:00,34140.50000000,73.27111111,100.45621162,100.80622398,33922.40004818,33915.21831531,34418.93022222,33935.65700000,0,4,2023-10-28 12:49:00
2,159715,2023-10-28 12:15:00,34103.90000000,73.31555556,100.45621162,100.80622398,33922.40004818,33915.21831531,34382.49911111,33899.27660000,0,3,2023-10-28 12:49:00
3,159715,2023-10-28 12:30:00,34119.50000000,73.24222222,100.45621162,100.80622398,33922.40004818,33915.21831531,34397.82044444,33914.78300000,0,2,2023-10-28 12:49:00
0,159720,2023-10-28 13:00:00,33988.20000000,73.19666667,99.88568204,100.15859636,33933.60364628,33931.86673011,34266.34733333,33784.27080000,0,50,
1,159720,2023-10-28 13:15:00,34015.00000000,72.93222222,99.88568204,100.15859636,33933.60364628,33931.86673011,34292.14244444,33810.91000000,0,50,
2,159720,2023-10-28 13:30:00,34028.70000000,72.41666667,99.88568204,100.15859636,33933.60364628,33931.86673011,34303.88333333,33824.52780000,0,50,
3,159720,2023-10-28 13:45:00,34032.30000000,71.41444444,99.88568204,100.15859636,33933.60364628,33931.86673011,34303.67488889,33828.10620000,0,50,
0,159773,2023-10-29 02:15:00,33957.00000000,49.78888889,99.62328034,99.69625201,33961.34873066,33960.77355468,34146.19777778,33753.25800000,1,27,2023-10-29 08:47:00
1,159773,2023-10-29 02:30:00,33976.10000000,49.72222222,99.62328034,99.69625201,33961.34873066,33960.77355468,34165.04444444,33772.24340000,1,26,2023-10-29 08:48:00
2,159773,2023-10-29 02:45:00,33964.10000000,49.82777778,99.62328034,99.69625201,33961.34873066,33960.77355468,34153.44555556,33760.31540000,1,25,2023-10-29 08:48:00
3,159773,2023-10-29 03:00:00,33986.90000000,49.71444444,99.62328034,99.69625201,33961.34873066,33960.77355468,34175.81488889,33782.97860000,1,24,2023-10-29 08:54:00
0,159842,2023-10-29 19:30:00,34503.40000000,54.49888889,100.26677593,100.40664221,34205.27737611,34200.70431528,34710.49577778,34296.37960000,0,27,2023-10-30 02:00:00
1,159842,2023-10-29 19:45:00,34560.70000000,54.38111111,100.26677593,100.40664221,34205.27737611,34200.70431528,34767.34822222,34353.33580000,0,26,2023-10-30 02:00:00
2,159842,2023-10-29 20:00:00,34534.20000000,54.59555556,100.26677593,100.40664221,34205.27737611,34200.70431528,34741.66311111,34326.99480000,0,25,2023-10-30 02:00:00
3,159842,2023-10-29 20:15:00,34565.90000000,55.09666667,100.26677593,100.40664221,34205.27737611,34200.70431528,34775.26733333,34358.50460000,0,24,2023-10-30 02:00:00
0,159852,2023-10-29 22:00:00,34410.30000000,58.32111111,99.22146002,99.74485967,34217.22536422,34215.60442740,34631.92022222,34203.83820000,1,3,2023-10-29 22:36:00
1,159852,2023-10-29 22:15:00,34484.60000000,59.48888889,99.22146002,99.74485967,34217.22536422,34215.60442740,34710.65777778,34277.69240000,0,16,2023-10-30 02:00:00
2,159852,2023-10-29 22:30:00,34569.10000000,60.00555556,99.22146002,99.74485967,34217.22536422,34215.60442740,34797.12111111,34361.68540000,0,15,2023-10-30 02:00:00
3,159852,2023-10-29 22:45:00,34623.50000000,60.48333333,99.22146002,99.74485967,34217.22536422,34215.60442740,34853.33666667,34415.75900000,0,13,2023-10-30 01:50:00
0,159862,2023-10-30 00:30:00,34507.60000000,62.02111111,99.89404878,99.99594539,34269.74065005,34261.29871483,34743.28022222,34300.55440000,0,7,2023-10-30 02:00:00
1,159862,2023-10-30 00:45:00,34453.30000000,62.78555556,99.89404878,99.99594539,34269.74065005,34261.29871483,34691.88511111,34246.58020000,0,6,2023-10-30 02:00:00
2,159862,2023-10-30 01:00:00,34426.30000000,62.71222222,99.89404878,99.99594539,34269.74065005,34261.29871483,34664.60644444,34219.74220000,0,5,2023-10-30 02:00:00
3,159862,2023-10-30 01:15:00,34480.70000000,63.08666667,99.89404878,99.99594539,34269.74065005,34261.29871483,34720.42933333,34273.81580000,0,4,2023-10-30 02:00:00
0,159869,2023-10-30 02:15:00,34287.20000000,65.98777778,99.02122178,99.49896292,34298.27754784,34296.41785745,34537.95355556,34081.47680000,1,29,2023-10-30 09:28:00
1,159869,2023-10-30 02:30:00,34223.40000000,66.46777778,99.02122178,99.49896292,34298.27754784,34296.41785745,34475.97755556,34018.05960000,1,28,2023-10-30 09:20:00
2,159869,2023-10-30 02:45:00,34256.20000000,66.57555556,99.02122178,99.49896292,34298.27754784,34296.41785745,34509.18711111,34050.66280000,1,27,2023-10-30 09:20:00
3,159869,2023-10-30 03:00:00,34290.30000000,66.84444444,99.02122178,99.49896292,34298.27754784,34296.41785745,34544.30888889,34084.55820000,1,26,2023-10-30 09:28:00
0,159912,2023-10-30 13:00:00,34572.70000000,83.70222222,100.04225368,100.73266136,34371.97162022,34364.21315940,34890.76844444,34365.26380000,0,15,2023-10-30 16:44:00
1,159912,2023-10-30 13:15:00,34557.50000000,84.06888889,100.04225368,100.73266136,34371.97162022,34364.21315940,34876.96177778,34350.15500000,0,14,2023-10-30 16:44:00
2,159912,2023-10-30 13:30:00,34633.40000000,84.52888889,100.04225368,100.73266136,34371.97162022,34364.21315940,34954.60977778,34425.59960000,0,13,2023-10-30 16:43:00
3,159912,2023-10-30 13:45:00,34712.30000000,84.82777778,100.04225368,100.73266136,34371.97162022,34364.21315940,35034.64555556,34504.02620000,0,11,2023-10-30 16:22:00
0,159927,2023-10-30 16:45:00,34368.00000000,88.16888889,99.47413204,99.71302773,34431.92984214,34431.71647090,34703.04177778,34161.79200000,0,2,2023-10-30 17:12:00
1,159927,2023-10-30 17:00:00,34431.20000000,88.36888889,99.47413204,99.71302773,34431.92984214,34431.71647090,34767.00177778,34224.61280000,0,1,2023-10-30 17:12:00
2,159927,2023-10-30 17:15:00,34160.80000000,90.37888889,99.47413204,99.71302773,34431.92984214,34431.71647090,34504.23977778,33955.83520000,1,18,2023-10-30 21:36:00
3,159927,2023-10-30 17:30:00,34232.40000000,91.54555556,99.47413204,99.71302773,34431.92984214,34431.71647090,34580.27311111,34027.00560000,0,50,
0,159942,2023-10-30 20:30:00,34327.70000000,90.36333333,99.69940054,99.88274897,34428.26312932,34426.77187485,34671.08066667,34121.73380000,0,45,2023-10-31 07:30:00
1,159942,2023-10-30 20:45:00,34376.00000000,90.01555556,99.69940054,99.88274897,34428.26312932,34426.77187485,34718.05911111,34169.74400000,0,30,2023-10-31 04:06:00
2,159942,2023-10-30 21:00:00,34399.30000000,89.54666667,99.69940054,99.88274897,34428.26312932,34426.77187485,34739.57733333,34192.90420000,0,28,2023-10-31 03:56:00
3,159942,2023-10-30 21:15:00,34360.80000000,89.46444444,99.69940054,99.88274897,34428.26312932,34426.77187485,34700.76488889,34154.63520000,0,33,2023-10-31 05:16:00
0,159971,2023-10-31 03:45:00,34220.80000000,89.66888889,99.20684847,99.52929842,34445.92451969,34445.86530991,34561.54177778,34015.47520000,0,50,
1,159971,2023-10-31 04:00:00,34187.20000000,89.42888889,99.20684847,99.52929842,34445.92451969,34445.86530991,34527.02977778,33982.07680000,0,50,
2,159971,2023-10-31 04:15:00,34199.10000000,89.06666667,99.20684847,99.52929842,34445.92451969,34445.86530991,34537.55333333,33993.90540000,0,50,
3,159971,2023-10-31 04:30:00,34245.40000000,88.94777778,99.20684847,99.52929842,34445.92451969,34445.86530991,34583.40155556,34039.92760000,0,15,2023-10-31 08:06:00
0,160012,2023-10-31 14:00:00,34175.70000000,75.56888889,99.45927855,99.57449409,34408.80587302,34407.41218771,34462.86177778,33970.64580000,1,11,2023-10-31 16:43:00
1,160012,2023-10-31 14:15:00,34272.90000000,76.74888889,99.45927855,99.57449409,34408.80587302,34407.41218771,34564.54577778,34067.26260000,1,24,2023-10-31 20:04:00
2,160012,2023-10-31 14:30:00,34229.10000000,77.83777778,99.45927855,99.57449409,34408.80587302,34407.41218771,34524.88355556,34023.72540000,1,19,2023-10-31 19:01:00
3,160012,2023-10-31 14:45:00,34257.00000000,78.52111111,99.45927855,99.57449409,34408.80587302,34407.41218771,34555.38022222,34051.45800000,1,22,2023-10-31 20:04:00
0,160072,2023-11-01 05:00:00,34412.80000000,77.86333333,99.65654448,99.81305594,34353.05905355,34344.11942848,34708.68066667,34206.32320000,1,32,2023-11-01 12:54:00
1,160072,2023-11-01 05:15:00,34380.80000000,76.62555556,99.65654448,99.81305594,34353.05905355,34344.11942848,34671.97711111,34174.51520000,1,31,2023-11-01 12:54:00
2,160072,2023-11-01 05:30:00,34408.20000000,76.10777778,99.65654448,99.81305594,34353.05905355,34344.11942848,34697.40955556,34201.75080000,1,30,2023-11-01 12:54:00
3,160072,2023-11-01 05:45:00,34361.60000000,76.23222222,99.65654448,99.81305594,34353.05905355,34344.11942848,34651.28244444,34155.43040000,1,29,2023-11-01 12:53:00
